0.018298969,-1.059175258,0.196623711,-0.078427835,-0.002603093,0.110695876,1.078654945,0.212034052,0.037943257,1.060679368,0.200633661,0.116730591,0.156925191,0.129766841,0
0.018298969,-1.059175258,0.196623711,-0.078427835,-0.002603093,0.110695876,1.078654945,0.212034052,0.037943257,1.060679368,0.200633661,0.116730591,0.156925191,0.129766841,0
-0.0375,-1.057727273,0.122045455,-0.2925,0.238863636,0.056136364,1.06612234,0.391418867,0.038759163,1.057776398,0.127876005,0.327896186,0.257218513,0.074146661,0
0.172820513,-1.107692308,-0.070769231,-0.337692308,-0.493589744,-0.555128205,1.127363661,0.856944503,0.193721979,1.10786003,0.08127194,0.359140712,0.552052116,0.56420809,0
0.418604651,-1.047674419,-0.138604651,-0.064883721,-0.204883721,-0.127906977,1.138918603,0.283514992,0.425101903,1.048299842,0.141421356,0.070694232,0.248712966,0.191043645,0
0.391666667,-1.051190476,-0.175714286,-0.046666667,0.095,0.264761905,1.137497329,0.302031646,0.396433505,1.051320032,0.178205339,0.069006556,0.126293309,0.269664695,0
0.228372093,-1.08372093,-0.158604651,-0.154418605,0.08255814,0.251162791,1.12070856,0.334975517,0.234827992,1.083963442,0.161662871,0.161144165,0.150804047,0.255315582,0
0.152222222,-1.124888889,-0.120888889,0.119555556,0.121777778,0.214888889,1.142863398,0.604439851,0.155399128,1.125362164,0.128495568,0.24745819,0.514617442,0.267868127,0
0.294047619,-1.035714286,-0.071190476,-0.257380952,0.153333333,0.06547619,1.080336441,0.633892722,0.294234277,1.036433904,0.087137002,0.476632533,0.492568584,0.15792554,0
0.149555556,-1.027777778,-0.326666667,-0.782222222,0.428444444,0.397111111,1.094486191,0.99711464,0.178381613,1.028341707,0.331615574,0.783780014,0.461071216,0.413061739,0
0.122045455,-0.920681818,-0.6325,-0.545681818,0.185909091,0.142272727,1.12552318,0.628349716,0.134578466,0.921963074,0.636558574,0.602111814,0.304399558,0.145414767,0
0.094222222,-1.150444444,-0.497777778,1.046,-0.264666667,0.266888889,1.273769124,1.112810349,0.101543641,1.158872057,0.533329167,1.074594497,0.276144085,0.270936647,0
0.047555556,-1.065111111,0.084444444,0.568444444,0.051555556,0.084888889,1.073528837,0.588330807,0.051982903,1.066213445,0.122963409,0.599807376,0.083453247,0.102869929,0
0.025555556,-1.032222222,0.187777778,-0.389333333,0.087555556,0.115555556,1.050392685,0.452345634,0.026874192,1.032314552,0.193109065,0.476957953,0.100686532,0.118001883,0
0.054318182,-1.194090909,-0.320454545,-0.977045455,0.26,-0.053863636,1.254581137,1.024314115,0.066040621,1.198828974,0.399397273,1.00600131,0.293055998,0.075873699,0
0.111363636,-1.015227273,-0.370681818,0.729772727,-0.165227273,0.174318182,1.090101935,0.773055345,0.112674108,1.019394874,0.389279638,0.813989893,0.172303907,0.185122809,0
0.051860465,-0.987209302,0.091395349,0.356744186,-0.152790698,0.177674419,0.995196638,0.48609992,0.053418053,0.98843428,0.115607596,0.512803512,0.153418413,0.187529843,0
0.048888889,-0.882444444,-0.124888889,-1.452444444,-0.008444444,0.108444444,0.910241982,1.459030886,0.051337662,0.885265811,0.218571117,1.536898753,0.048166378,0.112150692,0
0.084444444,-1.022666667,-0.801111111,-0.208888889,0.07,0.039555556,1.303608782,0.783391276,0.087101473,1.022880464,0.805201148,0.843326746,0.176465294,0.106666667,0
0.038,-1.092888889,-0.177777778,1.240888889,-0.025555556,0.183333333,1.123851949,1.263036347,0.047445876,1.103064418,0.282040186,1.254347108,0.114494056,0.203333333,0
0.013333333,-0.998444444,0.289333333,0.339111111,-0.089333333,0.137333333,1.04710176,0.435137875,0.106999481,0.99981665,0.295492057,0.444292196,0.167092789,0.158099828,0
0.014,-1.013777778,0.229111111,-0.769333333,0.113555556,0.083333333,1.041725215,0.785322083,0.016931233,1.013826634,0.239188443,0.824044228,0.115537392,0.090024688,0
0.072826087,-1.190652174,-0.520652174,-1.231304348,0.165434783,-0.087826087,1.328859659,1.246862274,0.088624759,1.19842197,0.619489622,1.311820839,0.177855584,0.101016572,0
0.1,-0.942888889,-0.412666667,1.294222222,-0.096222222,0.269111111,1.040992807,1.326910043,0.103537433,0.946989382,0.443959458,1.343481381,0.116761866,0.273954579,0
0.044,-0.983333333,0.202666667,0.352,-0.111333333,0.100222222,1.008108383,0.427458713,0.050684207,0.985610922,0.220161557,0.496382469,0.118161848,0.110945432,0
0.063555556,-0.926,-0.002666667,-1.3,0.044666667,0.084666667,0.944609738,1.30714076,0.06589554,0.92816306,0.175651169,1.378290406,0.106801997,0.089305966,0
0.064666667,-0.982,-0.689333333,-0.862,0.013777778,0.101333333,1.205195186,0.922750348,0.069809264,0.982209527,0.699202721,1.031265673,0.065929255,0.107061768,0
